Name,zcr,flt,lds,alds,strpk,nrg,cntr,flu,rof,entr,danc,bpm,tufre,ptch,tmpo,edmk,edm,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,gen
Autograph - Turn up the Radio-j8CcTYsMHYU-recortado.wav,0.06645064055919647,0.13099893927574158,-15.301968574523926,0.9775515794754028,0.961841344833374,0.022090613842010498,1708.3878173828125,0.08373913913965225,1869.0772705078125,7.643176555633545,1.5665549039840698,100.73377990722656,434.193115234375,0.607418417930603,110.29411764705883,Bb,major,-624.64746,121.125496,-22.040157,27.624517,5.4402804,Rock
Bad Company - Feel Like Making Love-SEuKkcX1uKA-recortado.wav,0.06178630515933037,0.13929559290409088,-14.305500984191895,0.9026122093200684,0.9033972024917603,0.021811749786138535,1531.7249755859375,0.07403919100761414,1650.64013671875,7.490656852722168,1.153619647026062,79.03644561767578,453.678466796875,0.5895052552223206,86.53846153846153,F,major,-658.03815,120.069534,-5.7645116,27.117159,-0.03360103,Rock
Bad English - Straight to Your Heart-appgDoruae0-recortado.wav,0.05739038810133934,0.14134277403354645,-15.000815391540527,0.9802847504615784,1.7476040124893188,0.03289729729294777,1542.6141357421875,0.09396953135728836,1398.4678955078125,7.558959484100342,1.3718736171722412,116.52479553222656,453.678466796875,0.5648021101951599,127.8409090909091,C#,major,-600.5763,130.4149,-18.188354,30.18203,-13.250515,Rock
Bad English - When I See You Smile (Official Video)-cu6pclWsxzs-recortado.wav,0.10478869080543518,0.06975416094064713,-17.44695281982422,0.9800676703453064,1.7389308214187622,0.024495290592312813,1981.5491943359375,0.08567919582128525,2847.950927734375,7.896322250366211,1.09165620803833,124.8036880493164,453.678466796875,0.6285850405693054,67.7710843373494,F,major,-576.0271,84.41099,-3.0241232,11.722061,-1.5221905,Rock
Bang a Gong (Get It On) by T.Rex-TVEhDrJzM8E-recortado.wav,0.03733201324939728,0.197492316365242,-15.39734935760498,0.9500496983528137,0.5160690546035767,0.03274140879511833,996.0550537109375,0.08918449282646179,900.9091796875,7.139495372772217,1.2871414422988892,116.39270782470703,451.3260803222656,0.6051480770111084,127.8409090909091,G,minor,-673.51984,156.58717,2.7472603,36.843678,18.896534,Rock
Beastie Boys - (You Gotta) Fight For Your Right (To Party) (Official Music Video)-eBShN8qT4lk-recortado.wav,0.07766029983758926,0.13102376461029053,-11.54146671295166,0.8679789900779724,0.7781457304954529,0.019003041088581085,2085.729736328125,0.07329266518354416,2336.4921875,7.753412246704102,1.0651609897613525,122.43372344970703,431.19390869140625,0.596427857875824,133.92857142857142,G,minor,-635.9765,95.299065,-13.696618,39.820583,3.518459,Rock
Beck - Loser-YgSPaXgAdzE-recortado.wav,0.05740460380911827,0.15103641152381897,-20.482149124145508,0.9657090306282043,0.48831817507743835,0.033771906048059464,1613.78369140625,0.09885408729314804,1340.688232421875,7.688925266265869,1.2344266176223755,156.35276794433594,434.193115234375,0.48460671305656433,170.45454545454547,F#,major,-643.42084,106.966644,6.544594,26.964863,14.679012,Rock
Bersuit Vergarabat - Señor Cobranza-mloCugHpRH0-recortado.wav,0.09127669036388397,0.1453409641981125,-14.116256713867188,0.9806796312332153,0.5571803450584412,0.03384945169091225,1579.8402099609375,0.10422363132238388,2118.191162109375,7.751248359680176,1.4996660947799683,88.26844024658203,434.193115234375,0.5626605153083801,95.33898305084746,F,minor,-622.37335,91.3553,30.169165,29.31682,8.313336,Rock
Billy Idol - Cradle Of Love (Official Music Video)-NCZuYS-9qaw-recortado.wav,0.04432019218802452,0.13647106289863586,-8.432902336120605,0.9736849069595337,0.7812436819076538,0.03375047817826271,1097.4447021484375,0.101523756980896,924.4750366210938,7.460345268249512,1.5266591310501099,132.13331604003906,434.193115234375,0.586554765701294,144.23076923076923,A,major,-630.8935,141.03362,4.2668357,32.362198,1.6293297,Rock
Billy Idol - Dancing With Myself (Official Music Video)-FG1NrQYXjLU-recortado.wav,0.0645373985171318,0.12405437976121902,-18.63574981689453,0.9749937653541565,0.8117284178733826,0.031237488612532616,1690.0660400390625,0.09795974940061569,1742.2469482421875,7.662115573883057,1.1254609823226929,162.45289611816406,454.99066162109375,0.5602819919586182,87.890625,G,major,-596.8661,117.62513,-13.098758,18.88463,10.690766,Rock
Billy Idol - Eyes Without A Face (Official Music Video)-9OFpfTd0EIs-recortado.wav,0.060173727571964264,0.11614194512367249,-19.321069717407227,0.9588899612426758,0.5965479612350464,0.03127574920654297,1483.666748046875,0.09016832709312439,1298.4609375,7.704505920410156,1.2074965238571167,156.012939453125,434.193115234375,0.5427520275115967,114.79591836734694,Eb,major,-626.4852,107.63252,8.693293,27.514715,6.312842,Rock
Billy Idol - Rebel Yell (Official Music Video)-VdphvuyaV_I-recortado.wav,0.029490383341908455,0.21448200941085815,-9.959502220153809,0.9799463152885437,0.5767736434936523,0.06975840777158737,988.7806396484375,0.13217319548130035,401.63555908203125,7.392678737640381,1.7179380655288696,151.75064086914062,434.193115234375,0.4754936993122101,82.72058823529412,D,minor,-629.3414,135.61893,11.625001,49.74086,18.44227,Rock
Billy Idol - Sweet Sixteen (Official Video)-ClxXDfvtoj0-recortado.wav,0.02890985645353794,0.213118314743042,-13.800981521606445,0.9680292010307312,0.6904988884925842,0.054102443158626556,494.71014404296875,0.10038361698389053,405.9649658203125,6.824823379516602,1.457830548286438,143.6290740966797,434.193115234375,0.5380311608314514,156.25,E,major,-674.31616,147.83008,57.70366,29.244959,4.8368025,Rock
Billy Idol - White Wedding Pt 1 (Official Music Video)-AAZQaYKZMTI-recortado.wav,0.06722190231084824,0.09925121814012527,-11.676846504211426,0.9800207018852234,0.6491150856018066,0.0259427297860384,1883.776123046875,0.0804530456662178,1931.4100341796875,7.718461990356445,1.6251657009124756,135.03884887695312,434.193115234375,0.5629326105117798,148.02631578947367,Eb,major,-613.6151,116.53052,-13.964054,20.407085,6.397819,Rock
Black Label Society - Fire It Up (Mafia Album)-O3-Wjmb9PBA-recortado.wav,0.05780896171927452,0.14013569056987762,-13.53567886352539,0.9818496108055115,0.8831285238265991,0.04303162172436714,1810.114501953125,0.10477516800165176,1281.53076171875,7.765172004699707,1.3038312196731567,84.77233123779297,434.193115234375,0.5109671950340271,92.21311475409836,A,minor,-595.8186,97.71458,-10.205502,24.461756,18.195711,Rock
Black Label Society - In This River [Official Video] HQ-qz88qOS1Rwg-recortado.wav,0.050824251025915146,0.14298994839191437,-10.006993293762207,0.9662013053894043,0.9257147312164307,0.03414987027645111,1609.7808837890625,0.07330860942602158,1405.807861328125,7.3595051765441895,1.0429764986038208,162.0332489013672,447.43255615234375,0.46539297699928284,87.890625,B,major,-625.66315,138.93947,-26.122456,26.445864,18.081896,Rock
BLACK SABBATH - 'Sabbath Bloody Sabbath' (Official Video)-mfTpjrzas5E-recortado.wav,0.07554557174444199,0.10789886116981506,-20.6547908782959,0.9792963862419128,1.2254468202590942,0.029569607228040695,1794.2869873046875,0.08887332677841187,1821.6668701171875,7.750839710235596,1.0324807167053223,124.09148406982422,434.193115234375,0.5810194611549377,89.28571428571429,Bb,major,-585.8477,96.93757,6.5233274,24.178322,-5.5044994,Rock
Black Sabbath ~ War Pigs-LQUXuQ6Zd9w-recortado.wav,0.04522080719470978,0.1515360176563263,-14.362606048583984,0.9793194532394409,0.9502871036529541,0.030847378075122833,1220.3233642578125,0.09234626591205597,992.5009765625,7.4157514572143555,1.4267014265060425,83.96916961669922,434.193115234375,0.5788074135780334,89.28571428571429,Ab,minor,-637.73914,134.45628,1.9680938,38.36073,1.0657465,Rock
blink-182 - All The Small Things (Official Music Video)-9Ht5RZpzPqw-recortado.wav,0.058465782552957535,0.1353939175605774,-7.965992450714111,0.9700700044631958,0.7441553473472595,0.033551137894392014,1488.0670166015625,0.1011369526386261,1440.78369140625,7.645728588104248,1.3780710697174072,136.15988159179688,456.3066101074219,0.5913220643997192,152.02702702702703,Bb,major,-608.1762,126.21052,-4.6018744,30.387697,3.7336755,Rock
Blur - Song 2-SSbBvKaM6sk-recortado.wav,0.08730468899011612,0.12053228169679642,-19.40705108642578,0.6588825583457947,0.6234891414642334,0.011779727414250374,2022.21875,0.04181905835866928,2344.24755859375,7.733580589294434,0.5398669242858887,85.42681121826172,450.02447509765625,0.5627087354660034,127.8409090909091,D,minor,-980.5539,87.08243,-7.594231,27.760548,13.671884,Rock
Bob Seger- Turn the Page-3khH9ih2XJg-recortado.wav,0.036153968423604965,0.23365835845470428,-19.284832000732422,0.8562441468238831,0.857225239276886,0.030059892684221268,806.8604125976562,0.06466282159090042,893.6284790039062,6.950884819030762,1.0810506343841553,72.36560821533203,448.4675598144531,0.5076920390129089,79.22535211267606,G,major,-691.87946,148.78442,27.642248,28.21773,1.0551108,Rock
